"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"3548005","SANTO ANTÔNIO DE POSSE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2305803","IPU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3158953","SANTANA DO PARAÍSO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1702109","ARAGUAÍNA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5208004","FORMOSA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3550902","SÃO SIMÃO - SP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2305654","IPAPORANGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2925709","PRESIDENTE JÂNIO QUADROS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1302603","MANAUS","10 - SAÚDE","364 - ENSINO SUPERIOR","0","0"
"2902203","ARAMARI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2511905","PITIMBU","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2706448","PARIPUEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1500800","ANANINDEUA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3552551","SUZANÁPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3513108","CRAVINHOS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2611101","PETROLINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3502507","APARECIDA - SP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2503803","CALDAS BRANDÃO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2609006","MACAPARANA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","199206859,81","199206859,81"
"9000000","NACIONAL","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","1410961210,7","1410961210,7"
"5200000","GOIÁS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","2895000","2895000"
"4113700","LONDRINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","24778764,03","24778764,03"
"9000000","NACIONAL","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","256460625,17","256460625,17"
"4202404","BLUMENAU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","600000","600000"
"3534708","OURINHOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","103691221","103691221"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","683479820,55","683479820,55"
"2500304","ALAGOA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200000","ACRE (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","12150000","12150000"
"3302601","MANGARATIBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"3547809","SANTO ANDRÉ - SP","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"4108403","FRANCISCO BELTRÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"3148707","PEDRA AZUL","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","150000","150000"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","4249187,5","4249187,5"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1397245455,69","1397245455,69"
"9000000","NACIONAL","10 - SAÚDE","423 - ASSISTÊNCIA AOS POVOS INDÍGENAS","283570265,09","283570265,09"
"3302502","MAGÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","100000","100000"
"4302808","CAÇAPAVA DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3509502","CAMPINAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1590000","1590000"
"2903508","BELO CAMPO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3543402","RIBEIRÃO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"2910800","FEIRA DE SANTANA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1600535","PORTO GRANDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"1502400","CASTANHAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","350000","350000"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","57141822","57141822"
"3106200","BELO HORIZONTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1759270,84","1759270,84"
"4211306","NAVEGANTES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2607653","ITAMBÉ - PE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4304507","CANGUÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","5610000","5610000"
"2611101","PETROLINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","47403307,64","47403307,64"
"3508504","CAÇAPAVA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","500000","500000"
"3303104","NATIVIDADE - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","100000","100000"
"2900000","BAHIA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","103711853,14","103711853,14"
"3306305","VOLTA REDONDA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","800000","800000"
"4127601","TIJUCAS DO SUL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"4205902","GASPAR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3131158","IPABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2706604","PAULO JACINTO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2313401","TIANGUÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2800000","SERGIPE (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","260824589,57","260824589,57"
"3305208","SÃO PEDRO DA ALDEIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","12015920,23","12015920,23"
"2807402","TOBIAS BARRETO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"2704302","MACEIÓ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5208707","GOIÂNIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1734100","1734100"
"3201209","CACHOEIRO DE ITAPEMIRIM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","2097120","2097120"
"3541505","PRESIDENTE VENCESLAU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200351","MARECHAL THAUMATURGO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","36356912","36356912"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","20923014","20923014"
"3515103","EMBU-GUAÇU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3100000","MINAS GERAIS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","852049,26","852049,26"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","4275147","4275147"
"3508603","CACHOEIRA PAULISTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4119301","PINHÃO - PR","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"4318507","SÃO JOSÉ DO NORTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4104808","CASCAVEL - PR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","600000","600000"
"3109907","CAETANÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1600279","LARANJAL DO JARI","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5006606","PONTA PORÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304557","RIO DE JANEIRO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","2844000","2844000"
"4200000","SANTA CATARINA (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2907905","CIPÓ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4104402","CÂNDIDO DE ABREU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","18238000","18238000"
"3300456","BELFORD ROXO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5221858","VALPARAÍSO DE GOIÁS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","2800000","2800000"
"3303708","PARAÍBA DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3504008","ASSIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","350000","350000"
"2706406","PÃO DE AÇÚCAR","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4301602","BAGÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"2930709","SIMÕES FILHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200401","RIO BRANCO - AC","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"3159902","SANTO ANTÔNIO DO AMPARO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2801009","CAMPO DO BRITO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","200000","200000"
"2918407","JUAZEIRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3162104","SÃO GOTARDO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"1303403","PARINTINS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4123907","SANTA MARIANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2605608","FLORES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","120000","120000"
"1506559","SANTA LUZIA DO PARÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600303","MACAPÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4102406","BANDEIRANTES - PR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"4104253","CAMPO MAGRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4120606","PRUDENTÓPOLIS","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","250000","250000"
"4314902","PORTO ALEGRE","10 - SAÚDE","365 - EDUCAÇÃO INFANTIL","1250216,84","1250216,84"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","48928995,92","48928995,92"
"3109006","BRUMADINHO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1100189","PIMENTA BUENO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2807303","TELHA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"3300605","BOM JESUS DO ITABAPOANA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2609709","OROBÓ","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3105608","BARBACENA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2919058","LAJEDO DO TABOCAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1500347","ÁGUA AZUL DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","755689","755689"
"3305901","TRAJANO DE MORAIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600303","MACAPÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2804508","NOSSA SENHORA DA GLÓRIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2604700","CORRENTES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"9500000","REGIÃO CENTRO OESTE","10 - SAÚDE","243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE","500000","500000"
"5215231","NOVO GAMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"3542602","REGISTRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3100906","ÁGUAS FORMOSAS","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"2615409","TORITAMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3138005","LARANJAL - MG","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5205455","CEZARINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2607000","INAJÁ - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5205406","CERES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2919553","LUÍS EDUARDO MAGALHÃES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5203906","BURITI ALEGRE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"3151107","PIRAPETINGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301009","CAMPOS DOS GOYTACAZES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3169000","TOCANTINS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3506508","BIRIGUI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","110000","110000"
"2803708","MACAMBIRA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3303856","PATY DO ALFERES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3545159","SALTINHO - SP","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2309458","OCARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202603","ICONHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1501402","BELÉM - PA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4305702","CONDOR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3525904","JUNDIAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"1101401","MONTE NEGRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2310100","PALMÁCIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2706208","PALESTINA - AL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4318309","SÃO GABRIEL - RS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1721000","PALMAS - TO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2803906","MALHADOR","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3524808","JALES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3303203","NILÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"1303502","PAUINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","1471033","1471033"
"4103354","BRAGANEY","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3150158","PIEDADE DE CARATINGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3124005","ERVÁLIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3204054","PEDRO CANÁRIO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3113909","CARMO DA CACHOEIRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","150000","150000"
"4314902","PORTO ALEGRE","10 - SAÚDE","128 - FORMAÇÃO DE RECURSOS HUMANOS","0","0"
"2800308","ARACAJU","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","280000","280000"
"4104303","CAMPO MOURÃO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3526209","JUQUITIBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4102000","ASSIS CHATEAUBRIAND","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3203130","JOÃO NEIVA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","200000","200000"
"3302106","ITAOCARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2613909","SERRA TALHADA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300936","CARAPEBUS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2108504","PINDARÉ-MIRIM","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2614709","TACAIMBÓ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302205","ITAPERUNA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","800000","800000"
"2514305","SÃO JOSÉ DE CAIANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5003900","FIGUEIRÃO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2607802","ITAQUITINGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3142403","MOEMA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2805604","PORTO DA FOLHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2513703","SANTA RITA - PB","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"3205200","VILA VELHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","936200","936200"
"3203353","MARILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4314902","PORTO ALEGRE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","94054","94054"
"2804607","NOSSA SENHORA DAS DORES","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2603454","CAMARAGIBE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200393","PORTO WALTER","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","150000","150000"
"5209705","HIDROLÂNDIA - GO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2933307","VITÓRIA DA CONQUISTA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3300100","ANGRA DOS REIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600212","CUTIAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1501725","BRASIL NOVO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2707701","RIO LARGO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2921807","MORTUGABA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3120805","CRUZÍLIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2600104","AFOGADOS DA INGAZEIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4214003","PRESIDENTE GETÚLIO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"3522505","ITAPEVI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3303955","PINHEIRAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"2606200","GOIANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600600","SANTANA - AP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3144359","NAQUE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1500404","ALENQUER","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2802106","ESTÂNCIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4126256","SARANDI - PR","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2932002","UAUÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2804904","PACATUBA - SE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3129400","IBERTIOGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","229166","229166"
"3549904","SÃO JOSÉ DOS CAMPOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3301108","CANTAGALO - RJ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3139508","MANHUMIRIM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","195439,8","195439,8"
"4312450","MORRO REDONDO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2507309","JACARAÚ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2307403","JUCÁS","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3543303","RIBEIRÃO PIRES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"1500107","ABAETETUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200427","RODRIGUES ALVES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4304606","CANOAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2904100","BOQUIRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2915106","ITAGI","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3529302","MATÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3540606","PORTO FELIZ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3509304","CAJOBI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2907905","CIPÓ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3143203","MONTE SANTO DE MINAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","150000","150000"
"2703700","JARAMATAIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301108","CANTAGALO - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3552502","SUZANO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1501402","BELÉM - PA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302452","MACUCO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3305554","SEROPÉDICA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4310108","IGREJINHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3131208","IPANEMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1100205","PORTO VELHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3147303","PARAISÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"2805505","POÇO VERDE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4320008","SAPUCAIA DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1501709","BRAGANÇA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","145000","145000"
"3300159","APERIBÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2304269","DEPUTADO IRAPUAN PINHEIRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
