"Localidade (Cod)";"Localidade";"Função (Cod/Desc)";"Subfunção (Cod/Desc)";"Despesa Executada (Favorecido)";"Despesa Executada (Subelemento)"
"3151206";"PIRAPORA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5220603";"SILVÂNIA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"70000";"70000"
"4108304";"FOZ DO IGUAÇU";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2907103";"CARINHANHA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4309654";"HULHA NEGRA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2107407";"OLHO D'ÁGUA DAS CUNHÃS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3306206";"VASSOURAS";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"1304203";"TEFÉ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3157807";"SANTA LUZIA - MG";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3141702";"MESQUITA - MG";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"100000";"100000"
"3556107";"VALENTIM GENTIL";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1503408";"INHANGAPI";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5202601";"AURILÂNDIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4219606";"XAVANTINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"NÃO INFORMADO";"NÃO INFORMADO";"10 - SAÚDE";"122 - ADMINISTRAÇÃO GERAL";"2000000";"2000000"
"2907103";"CARINHANHA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3139300";"MANGA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3202900";"ITARANA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2605103";"CUSTÓDIA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2501104";"AREIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3526407";"LARANJAL PAULISTA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2102804";"CAROLINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3105608";"BARBACENA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3128402";"GUARANI";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3549805";"SÃO JOSÉ DO RIO PRETO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3122504";"DOM CAVATI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2904506";"BROTAS DE MACAÚBAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2905305";"CAFARNAUM";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3300000";"RIO DE JANEIRO (ESTADO)";"10 - SAÚDE";"122 - ADMINISTRAÇÃO GERAL";"381760100,81";"381760100,81"
"1100000";"RONDÔNIA (ESTADO)";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"512543,04";"512543,04"
"3123601";"ELÓI MENDES";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3300000";"RIO DE JANEIRO (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"395530422,57";"395530422,57"
"2703403";"JACARÉ DOS HOMENS";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"300000";"300000"
"3300000";"RIO DE JANEIRO (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"63308763,11";"63308763,11"
"2100000";"MARANHÃO (ESTADO)";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"27100911,91";"27100911,91"
"2705804";"OLHO D'ÁGUA DO CASADO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"3300209";"ARARUAMA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2702801";"FLEXEIRAS";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"250000";"250000"
"3534401";"OSASCO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"1200450";"SENADOR GUIOMARD";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"580000";"580000"
"1300000";"AMAZONAS (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"28745800";"28745800"
"2913507";"IGUAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4315602";"RIO GRANDE";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"9000000";"NACIONAL";"10 - SAÚDE";"541 - PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL";"479082,41";"479082,41"
"2800308";"ARACAJU";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"0";"0"
"9200000";"REGIÃO NORDESTE";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2800704";"BREJO GRANDE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"400000";"400000"
"2201408";"BARRO DURO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3300000";"RIO DE JANEIRO (ESTADO)";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"975000";"975000"
"4300000";"RIO GRANDE DO SUL (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"33629100";"33629100"
"2500000";"PARAÍBA (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"240077514,16";"240077514,16"
"4214607";"RIO DO OESTE";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"5102504";"CÁCERES";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2702504";"DOIS RIACHOS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4303103";"CACHOEIRINHA - RS";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2611606";"RECIFE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1507508";"SÃO JOÃO DO ARAGUAIA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1500000";"PARÁ (ESTADO)";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2800000";"SERGIPE (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"9248000";"9248000"
"3141801";"MINAS NOVAS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2910503";"ENTRE RIOS - BA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"4310504";"IRAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5004700";"IVINHEMA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3502101";"ANDRADINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2614501";"SURUBIM";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"400000";"400000"
"4204459";"CORONEL MARTINS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2805406";"POÇO REDONDO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3301405";"CONCEIÇÃO DE MACABU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3203346";"MARECHAL FLORIANO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"350000";"350000"
"3305802";"TERESÓPOLIS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"500000";"500000"
"3119609";"CORONEL PACHECO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4108304";"FOZ DO IGUAÇU";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"0";"0"
"4211652";"NOVO HORIZONTE - SC";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3304003";"PIRAÍ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5003751";"ELDORADO - MS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4205357";"FLOR DO SERTÃO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2108504";"PINDARÉ MIRIM";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2406700";"LAJES";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2932101";"UBAÍRA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2933059";"VÁRZEA DA ROÇA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2705408";"MONTEIRÓPOLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1505064";"NOVO REPARTIMENTO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4103602";"CAMBARÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3139607";"MANTENA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2314003";"VÁRZEA ALEGRE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5005707";"NAVIRAÍ";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3546801";"SANTA ISABEL - SP";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3530300";"MIRASSOL";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"400000";"400000"
"4316105";"RONDA ALTA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5205471";"CHAPADÃO DO CÉU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2708402";"SÃO JOSÉ DA TAPERA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4316808";"SANTA CRUZ DO SUL";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"300000";"300000"
"3304409";"RIO CLARO - RJ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4209102";"JOINVILLE";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4119103";"PIÊN";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1200104";"BRASILÉIA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2706307";"PALMEIRA DOS ÍNDIOS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3517406";"GUAÍRA - SP";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"0";"0"
"2915106";"ITAGI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3129202";"HELIODORA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2512101";"POMBAL";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4218756";"TUNÁPOLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4307302";"ERVAL SECO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4316006";"ROLANTE";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1300839";"CAAPIRANGA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2911907";"IAÇU";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3125705";"FELIXLÂNDIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4103602";"CAMBARÁ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1507151";"SÃO DOMINGOS DO ARAGUAIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2916104";"ITAPARICA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2703304";"INHAPI";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"4306502";"DOM FELICIANO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2603306";"CALÇADO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3523602";"ITIRAPINA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3304144";"QUEIMADOS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1300000";"AMAZONAS (ESTADO)";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"247598195,38";"247598195,38"
"9000000";"NACIONAL";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"2127846702,28";"2127846702,28"
"3546009";"SANTA BRANCA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2900000";"BAHIA (ESTADO)";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"17539109";"17539109"
"3300000";"RIO DE JANEIRO (ESTADO)";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3164605";"SÃO SEBASTIÃO DO OESTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"9000000";"NACIONAL";"10 - SAÚDE";"125 - NORMATIZAÇÃO E FISCALIZAÇÃO";"55912637,63";"55912637,63"
"2400000";"RIO GRANDE DO NORTE (ESTADO)";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"266531265,63";"266531265,63"
"3103504";"ARAGUARI";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"240000";"240000"
"3512803";"COSMÓPOLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"9100000";"REGIÃO NORTE";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1400000";"RORAIMA (ESTADO)";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"1866341,68";"1866341,68"
"2109205";"PRESIDENTE JUSCELINO - MA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"250000";"250000"
"4314902";"PORTO ALEGRE";"10 - SAÚDE";"306 - ALIMENTAÇÃO E NUTRIÇÃO";"7372581,59";"7372581,59"
"2803203";"ITAPORANGA D'AJUDA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"300000";"300000"
"2111532";"SÃO PEDRO DA ÁGUA BRANCA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5300000";"DISTRITO FEDERAL (ESTADO)";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"1200351";"MARECHAL THAUMATURGO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2108702";"PIO XII";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"1700000";"TOCANTINS (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"1943665,52";"1943665,52"
"2600000";"PERNAMBUCO (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"369308767,26";"369308767,26"
"2800000";"SERGIPE (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"103405250,12";"103405250,12"
"2800000";"SERGIPE (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2917607";"JAGUAQUARA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"100000";"100000"
"1507201";"SÃO DOMINGOS DO CAPIM";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3124906";"EUGENÓPOLIS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3169208";"TOMBOS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3200000";"ESPÍRITO SANTO (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"350000";"350000"
"1300904";"CANUTAMA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3100000";"MINAS GERAIS (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"12696788,76";"12696788,76"
"3170404";"UNAÍ";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"150000";"150000"
"2601052";"ARAÇOIABA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2608305";"JUPI";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4106571";"CRUZEIRO DO IGUAÇU";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"4209102";"JOINVILLE";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"200000";"200000"
"5215009";"NOVA VENEZA - GO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2210383";"SÃO MIGUEL DA BAIXA GRANDE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3136959";"JUVENÍLIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4304622";"CAPÃO BONITO DO SUL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4107538";"ENTRE RIOS DO OESTE";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"1701051";"ANGICO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2703601";"JAPARATINGA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"250000";"250000"
"2607901";"JABOATÃO DOS GUARARAPES";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"150000";"150000"
"2706448";"PARIPUEIRA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3529302";"MATÃO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1506609";"SANTA MARIA DO PARÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2300000";"CEARÁ (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"38811298,4";"38811298,4"
"3519071";"HORTOLÂNDIA";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"140000";"140000"
"2931400";"TEODORO SAMPAIO - BA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1716653";"PEQUIZEIRO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"150000";"150000"
"2929008";"SÃO FÉLIX";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2606804";"IGARASSU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4202800";"BRAÇO DO NORTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"220000";"220000"
"1504976";"NOVA IPIXUNA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3145604";"OLIVEIRA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"300000";"300000"
"4208203";"ITAJAÍ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4310207";"IJUÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3304755";"SÃO FRANCISCO DE ITABAPOANA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3512902";"COSMORAMA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3301157";"CARDOSO MOREIRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3304904";"SÃO GONÇALO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"500000";"500000"
"2402303";"CARAÚBAS - RN";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3101607";"ALFENAS";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"3524709";"JAGUARIÚNA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3200706";"ATILIO VIVACQUA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"300000";"300000"
"3200201";"ALEGRE";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2504405";"CONCEIÇÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"450000";"450000"
"2104628";"GOVERNADOR LUIZ ROCHA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1508126";"ULIANÓPOLIS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4315701";"RIO PARDO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2914406";"IRAQUARA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"5002704";"CAMPO GRANDE - MS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"1650000";"1650000"
"3300803";"CACHOEIRAS DE MACACU";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5002001";"BATAIPORÃ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"200000";"200000"
"2709301";"UNIÃO DOS PALMARES";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3525706";"JOSÉ BONIFÁCIO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1505486";"PACAJÁ";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"1200807";"PORTO ACRE";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"300000";"300000"
"3302007";"ITAGUAÍ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"300000";"300000"
"2917409";"JACARACI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2907202";"CASA NOVA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"5300108";"BRASÍLIA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2807501";"TOMAR DO GERU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3538006";"PINDAMONHANGABA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2500000";"PARAÍBA (ESTADO)";"17 - SANEAMENTO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3546801";"SANTA ISABEL - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3143153";"MONTE FORMOSO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4112009";"JAGUARIAÍVA";"16 - HABITAÇÃO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2702504";"DOIS RIACHOS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3122900";"DONA EUZÉBIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1303403";"PARINTINS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3518206";"GUARARAPES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3204203";"PIÚMA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2807105";"SIMÃO DIAS";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2912400";"IBIPEBA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1200179";"CAPIXABA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2110856";"SÃO FRANCISCO DO BREJÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3302270";"JAPERI";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3127503";"GONZAGA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2602407";"BREJÃO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4115200";"MARINGÁ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2408102";"NATAL";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3525904";"JUNDIAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2707602";"QUEBRANGULO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4101507";"ARAPONGAS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2506905";"ITABAIANA - PB";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3542107";"RAFARD";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4207502";"INDAIAL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"5103254";"COLNIZA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1501782";"BREU BRANCO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3532009";"MORUNGABA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3534302";"ORLÂNDIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2511103";"PEDRA LAVRADA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
