"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"2929305","SÃO GONÇALO DOS CAMPOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2605806","FREI MIGUELINHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1501451","BELTERRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2933208","VERA CRUZ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4207502","INDAIAL","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4105706","CLEVELÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600212","CUTIAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3109006","BRUMADINHO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3522505","ITAPEVI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5206404","CRIXÁS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"3534708","OURINHOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3147907","PASSOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4103701","CAMBÉ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2602902","CABO DE SANTO AGOSTINHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1508084","TUCUMÃ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2514305","SÃO JOSÉ DE CAIANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2103406","COELHO NETO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","900000","900000"
"3302601","MANGARATIBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1506187","RONDON DO PARÁ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4317509","SANTO ÂNGELO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200328","JORDÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2612208","SALGUEIRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","135000","135000"
"3535408","PANORAMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2304954","GUAIÚBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","126000","126000"
"3304102","PORCIÚNCULA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3154606","RIBEIRÃO DAS NEVES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2309102","MULUNGU","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4118402","PARANAVAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2600104","AFOGADOS DA INGAZEIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5205497","CIDADE OCIDENTAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5212956","MATRINCHÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1100130","MACHADINHO D'OESTE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3305109","SÃO JOÃO DE MERITI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2209955","SÃO JOÃO DA VARJOTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","135000","135000"
"1100114","JARU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2602803","BUÍQUE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3541307","PRESIDENTE EPITÁCIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3306305","VOLTA REDONDA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3131158","IPABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3162906","SÃO JOÃO NEPOMUCENO","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2932002","UAUÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1303403","PARINTINS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1508407","XINGUARA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2504306","CATOLÉ DO ROCHA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3302106","ITAOCARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5215231","NOVO GAMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","360000","360000"
"2928901","SÃO DESIDÉRIO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2313609","UBAJARA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4302105","BENTO GONÇALVES","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2205276","JATOBÁ DO PIAUÍ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2501153","AREIA DE BARAÚNAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3529401","MAUÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3103009","ANTÔNIO DIAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3515103","EMBU-GUAÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4121901","RIBEIRÃO DO PINHAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5214408","NAZÁRIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3550308","SÃO PAULO","10 - SAÚDE","571 - DESENVOLVIMENTO CIENTÍFICO","0","0"
"3151909","POCRANE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2604700","CORRENTES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200138","BUJARI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3303104","NATIVIDADE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3512001","COLINA","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2904100","BOQUIRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3513702","DESCALVADO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2700000","ALAGOAS (ESTADO)","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3512209","CONCHAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2602209","BOM JARDIM","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4205902","GASPAR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2608602","LAGOA DO OURO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300704","CABO FRIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5201454","APARECIDA DO RIO DOCE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3303856","PATY DO ALFERES","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2510600","OURO VELHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5107800","SANTO ANTÔNIO DO LEVERGER","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3303104","NATIVIDADE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1300000","AMAZONAS (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1505205","OEIRAS DO PARÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2304202","CRATO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3163300","SÃO JOSÉ DO DIVINO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2910107","DOM BASÍLIO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3105608","BARBACENA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","945000","945000"
"3169000","TOCANTINS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2100000","MARANHÃO (ESTADO)","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2805604","PORTO DA FOLHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1505502","PARAGOMINAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3200102","AFONSO CLÁUDIO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2704906","MAR VERMELHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2504074","CARAÚBAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2305266","IBARETAMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3135704","JEQUITIBÁ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2900900","ALMADINA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2507309","JACARAÚ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3543402","RIBEIRÃO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","270000","270000"
"1600055","SERRA DO NAVIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2307106","JARDIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3525904","JUNDIAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"1507953","TAILÂNDIA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5214002","MOZARLÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304151","QUISSAMÃ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4125001","SÃO JOÃO DO IVAÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2703007","IBATEGUARA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2400109","ACARI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2606200","GOIANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5205455","CEZARINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2922607","NILO PEÇANHA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4319703","SÃO VALENTIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"2603454","CAMARAGIBE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1507961","TERRA ALTA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4317509","SANTO ÂNGELO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","180000","180000"
"2310209","PARACURU","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3203353","MARILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"3156007","RIO VERMELHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3540606","PORTO FELIZ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4121406","REALEZA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3526209","JUQUITIBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1500404","ALENQUER","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1501956","CACHOEIRA DO PIRIÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2402105","CAMPO REDONDO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2702405","DELMIRO GOUVEIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3118601","CONTAGEM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3525003","JANDIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4309506","GUARANI DAS MISSÕES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3515103","EMBU-GUAÇU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2911709","GUANAMBI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300086","ANAMÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4123907","SANTA MARIANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","135000","135000"
"3131208","IPANEMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3109907","CAETANÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2804409","NEÓPOLIS","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","97500","97500"
"4310108","IGREJINHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3128709","GUAXUPÉ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2921302","MILAGRES","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2612208","SALGUEIRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4120507","PRIMEIRO DE MAIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3546702","SANTA GERTRUDES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4304606","CANOAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4301602","BAGÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302452","MACUCO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1501725","BRASIL NOVO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2916104","ITAPARICA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2301000","AQUIRAZ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4111407","IVAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2918407","JUAZEIRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2311405","QUIXERAMOBIM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3136207","JOÃO MONLEVADE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2903508","BELO CAMPO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3533106","NOVA GUATAPORANGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3541505","PRESIDENTE VENCESLAU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305901","TRAJANO DE MORAIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3556354","VARGEM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3526605","LAVRINHAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1506559","SANTA LUZIA DO PARÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5202353","ARENÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3120102","COUTO DE MAGALHÃES DE MINAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1303106","NOVA OLINDA DO NORTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302108","JAPURÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305703","SUMIDOURO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2803500","LAGARTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1505502","PARAGOMINAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1303502","PAUINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4109302","GUARANIAÇU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2802106","ESTÂNCIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9100000","REGIÃO NORTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","6322763,29","6322763,29"
"9000000","NACIONAL","10 - SAÚDE","571 - DESENVOLVIMENTO CIENTÍFICO","155118578,92","155118578,92"
"1200000","ACRE (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","25259935,2","25259935,2"
"9000000","NACIONAL","10 - SAÚDE","126 - TECNOLOGIA DA INFORMAÇÃO","133619568,22","133619568,22"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","27068523,38","27068523,38"
"4211652","NOVO HORIZONTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","80000","80000"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","566414285,55","566414285,55"
"1302603","MANAUS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","127404235,75","127404235,75"
"5200000","GOIÁS (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","4011527","4011527"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","221393568,4","221393568,4"
"4314902","PORTO ALEGRE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","402842853,11","402842853,11"
"2303501","CASCAVEL","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","280000","280000"
"2700201","ANADIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","270000","270000"
"5220405","SÃO SIMÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"9000000","NACIONAL","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","850000","850000"
"5107198","RIBEIRÃOZINHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","24847642,87","24847642,87"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"5219753","SANTO ANTÔNIO DO DESCOBERTO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300000","AMAZONAS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","2437500","2437500"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","317120504,76","317120504,76"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","3830047","3830047"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","537363986,46","537363986,46"
"3302270","JAPERI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","180000","180000"
"1200401","RIO BRANCO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3527207","LORENA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"2308104","MAURITI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4202578","BOM JESUS DO OESTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"2900000","BAHIA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","60609404,3","60609404,3"
"2304400","FORTALEZA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","18378000","18378000"
"1504604","MOCAJUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180776000","180776000"
"3544103","RIO GRANDE DA SERRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1562000","1562000"
"4126603","SIQUEIRA CAMPOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2209351","SANTANA DO PIAUÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3503703","ARIRANHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301702","DUQUE DE CAXIAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","210000","210000"
"3545159","SALTINHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2100000","MARANHÃO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","54480646,9","54480646,9"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","15281350","15281350"
"2927408","SALVADOR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","270000","270000"
"2609709","OROBÓ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3551702","SERTÃOZINHO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304805","SÃO FIDÉLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2920106","MAIRI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","620000","620000"
"3305505","SAQUAREMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1100114","JARU","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2613602","SÃO JOSÉ DO EGITO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3530508","MOCOCA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200000","ACRE (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","697417","697417"
"2611101","PETROLINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2800000","SERGIPE (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","1400516","1400516"
"3519071","HORTOLÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"4205308","FAXINAL DOS GUEDES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2615607","TRINDADE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3512704","CORUMBATAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2605905","GAMELEIRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3546009","SANTA BRANCA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","63388817,42","63388817,42"
"2610400","PARNAMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","573 - DIFUSÃO DO CONHECIMENTO CIENTÍFICO E TECNOLÓGICO","100000","100000"
"2109106","PRESIDENTE DUTRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3506003","BAURU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3306206","VASSOURAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","540000","540000"
"3200000","ESPÍRITO SANTO (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2511103","PEDRA LAVRADA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","44121606","44121606"
"3516200","FRANCA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2804607","NOSSA SENHORA DAS DORES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200000","ACRE (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","5298040","5298040"
"2917508","JACOBINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","270000","270000"
"2100000","MARANHÃO (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","5097500","5097500"
"4123402","SANTA FÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","144000","144000"
"9200000","REGIÃO NORDESTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","3186718,82","3186718,82"
"3500000","SÃO PAULO (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","646666,67","646666,67"
"3300407","BARRA MANSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1504455","MEDICILÂNDIA","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","250000","250000"
"4200000","SANTA CATARINA (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3515707","FERRAZ DE VASCONCELOS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1100049","CACOAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3304003","PIRAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2917003","ITIÚBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
