"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"3303203","NILÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"4313706","PALMEIRA DAS MISSÕES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2515005","SÃO MIGUEL DE TAIPU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2308500","MOMBAÇA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3203163","LARANJA DA TERRA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3134202","ITUIUTABA","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","0","0"
"2910057","DIAS D'ÁVILA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302007","ITAGUAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3501301","ÁLVARES MACHADO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2606002","GARANHUNS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3515152","ENGENHEIRO COELHO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"2905008","CACULÉ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4317202","SANTA ROSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"3516903","GENERAL SALGADO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2607752","ITAPISSUMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"3540804","POTIRENDABA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2310258","PARAIPABA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1304260","UARINI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2510402","OLHO D'ÁGUA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3100104","ABADIA DOS DOURADOS","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"1302603","MANAUS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2927200","RUY BARBOSA - BA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2905800","CAMAMU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3537305","PENÁPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2928604","SANTO AMARO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2509503","MONTADAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202009","DORES DO RIO PRETO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3303104","NATIVIDADE - RJ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2610103","PALMEIRINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4118006","PARAÍSO DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3161502","SÃO GERALDO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202207","FUNDÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2918753","LAGOA REAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","350000","350000"
"2601805","BETÂNIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2709301","UNIÃO DOS PALMARES","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3122900","DONA EUSÉBIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3104502","ARINOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2103802","DOM PEDRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3303500","NOVA IGUAÇU","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3146701","PALMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3203056","JAGUARÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9100000","REGIÃO NORTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","78469365,25","78469365,25"
"NÃO INFORMADO","NÃO INFORMADO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1302603","MANAUS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2603405","CALUMBI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2616183","VERTENTE DO LÉRIO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","13522220,4","13522220,4"
"2508703","MÃE D'ÁGUA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3534807","OURO VERDE - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2926657","RIBEIRÃO DO LARGO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","150000","150000"
"2306603","ITATIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3131158","IPABA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"2902104","ARACI","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2551270","2551270"
"3523107","ITAQUAQUECETUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","3000000","3000000"
"2606507","IATI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2401206","ARÊS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2604700","CORRENTES","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2804508","NOSSA SENHORA DA GLÓRIA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1703057","BANDEIRANTES DO TOCANTINS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3114550","CARNEIRINHO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"5211404","ITAUÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2805703","PROPRIÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3127206","FUNILÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2302206","BEBERIBE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2100907","ARAIOSES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2707305","PORTO CALVO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300456","BELFORD ROXO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3127701","GOVERNADOR VALADARES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3507506","BOTUCATU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4125506","SÃO JOSÉ DOS PINHAIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1250000","1250000"
"9000000","NACIONAL","10 - SAÚDE","364 - ENSINO SUPERIOR","149993579,65","149993579,65"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","51908581","51908581"
"1200179","CAPIXABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3157807","SANTA LUZIA - MG","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3301009","CAMPOS DOS GOYTACAZES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","800000","800000"
"3549706","SÃO JOSÉ DO RIO PARDO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","190120000","190120000"
"1302405","LÁBREA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3140506","MARTINHO CAMPOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","37241000","37241000"
"3204955","SÃO ROQUE DO CANAÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9000000","NACIONAL","10 - SAÚDE","363 - ENSINO PROFISSIONAL","0","0"
"2913507","IGUAÍ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","150000","150000"
"3548500","SANTOS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2932002","UAUÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3501905","AMPARO - SP","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3503307","ARARAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2906204","CANARANA - BA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5211206","ITAPURANGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","250000","250000"
"1721000","PALMAS - TO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","6900","6900"
"2105302","IMPERATRIZ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3306107","VALENÇA - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2314102","VIÇOSA DO CEARÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305604","SILVA JARDIM","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3546405","SANTA CRUZ DO RIO PARDO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"2910800","FEIRA DE SANTANA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1505635","PIÇARRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2311603","REDENÇÃO - CE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1504307","MARACANÃ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2801405","CARIRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2607109","INGAZEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4105805","COLOMBO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3301702","DUQUE DE CAXIAS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3130101","IGARAPÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"3519006","HERCULÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4117453","OURO VERDE DO OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"3129103","GURINHATÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3528205","MACEDÔNIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2303709","CAUCAIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4314035","PARECI NOVO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2923605","PARAMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9000000","NACIONAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","988266621,76","988266621,76"
"2302503","BREJO SANTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","123828999,44","123828999,44"
"2924900","PLANALTINO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"3518800","GUARULHOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1500000","1500000"
"9200000","REGIÃO NORDESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","153566012,08","153566012,08"
"3518503","GUAREÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5002704","CAMPO GRANDE - MS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3509502","CAMPINAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2602308","BONITO - PE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5208707","GOIÂNIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","3950000","3950000"
"4126603","SIQUEIRA CAMPOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5107909","SINOP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2605202","ESCADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5200000","GOIÁS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","6150550","6150550"
"2800000","SERGIPE (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"3115300","CATAGUASES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"5003256","COSTA RICA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3303955","PINHEIRAL","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2607653","ITAMBÉ - PE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3159407","SANTA RITA DE IBITIPOCA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3557006","VOTORANTIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2304202","CRATO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3143005","MONTE BELO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301306","CASIMIRO DE ABREU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","600000","600000"
"2103752","DAVINÓPOLIS - MA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3302056","ITALVA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2505402","DESTERRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3205200","VILA VELHA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1400233","CAROEBE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2807402","TOBIAS BARRETO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200203","CRUZEIRO DO SUL - AC","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"2933406","WAGNER","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3113206","CARANDAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","450000","450000"
"1200393","PORTO WALTER","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5004908","JARAGUARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5008305","TRÊS LAGOAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3546306","SANTA CRUZ DAS PALMEIRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1304203","TEFÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3546306","SANTA CRUZ DAS PALMEIRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5221403","TRINDADE - GO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2506004","ESPERANÇA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2929008","SÃO FÉLIX","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3524402","JACAREÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2101400","BALSAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2805208","PINHÃO - SE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5003207","CORUMBÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4318804","SÃO LOURENÇO DO SUL","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300902","CAMBUCI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","374172827,43","374172827,43"
"9000000","NACIONAL","10 - SAÚDE","128 - FORMAÇÃO DE RECURSOS HUMANOS","211292875,1","211292875,1"
"9000000","NACIONAL","10 - SAÚDE","124 - CONTROLE INTERNO","15583123,97","15583123,97"
"9000000","NACIONAL","10 - SAÚDE","121 - PLANEJAMENTO E ORÇAMENTO","29517076,13","29517076,13"
"3507902","BROTAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"9000000","NACIONAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300456","BELFORD ROXO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","5099224","5099224"
"3507605","BRAGANÇA PAULISTA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3136652","JUATUBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000252","ALCINÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2309607","PACAJUS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1502772","CURIONÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301207","CARMO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5107701","ROSÁRIO OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2704104","LAGOA DA CANOA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4215802","SÃO BENTO DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2303006","CARIDADE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200013","ACRELÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3523909","ITU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5007406","RIO VERDE DE MATO GROSSO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3530706","MOGI GUAÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","600000","600000"
"1301704","HUMAITÁ - AM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3551009","SÃO VICENTE - SP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302858","MESQUITA - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301900","ITABORAÍ","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2927408","SALVADOR","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3502903","ARAÇOIABA DA SERRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4208906","JARAGUÁ DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9400000","REGIÃO SUL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"5100409","ALTO GARÇAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5206206","CRISTALINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3105608","BARBACENA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4303509","CAMAQUÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","600000","600000"
"2510600","OURO VELHO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2511400","PICUÍ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2608206","JOAQUIM NABUCO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1303007","NHAMUNDÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","572 - DESENVOLVIMENTO TECNOLÓGICO E ENGENHARIA","0","0"
"1200807","PORTO ACRE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3135001","JAGUARAÇU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4202206","BENEDITO NOVO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4316105","RONDA ALTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2703502","JACUÍPE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1724347022,67","1724347022,67"
"1503705","ITUPIRANGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3303302","NITERÓI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"1700000","TOCANTINS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","2700000","2700000"
"3555406","UBATUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","400000","400000"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","4500000","4500000"
"9000000","NACIONAL","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3535804","PARANAPANEMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"3140530","MARTINS SOARES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"4125605","SÃO MATEUS DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2802304","FREI PAULO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"4211652","NOVO HORIZONTE - SC","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3201209","CACHOEIRO DE ITAPEMIRIM","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5200000","GOIÁS (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3121902","DIVINÉSIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2700000","ALAGOAS (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","47133822","47133822"
"3112307","CAPELINHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","550000","550000"
"3172103","VOLTA GRANDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"1200013","ACRELÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2615300","TIMBAÚBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"4209409","LAGUNA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1400159","BONFIM - RR","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3550407","SÃO PEDRO - SP","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3518404","GUARATINGUETÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"2302909","CAPISTRANO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2306306","ITAPAGÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1100122","JI-PARANÁ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2608107","JOÃO ALFREDO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2306702","JAGUARETAMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2504900","CRUZ DO ESPÍRITO SANTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3503208","ARARAQUARA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","900000","900000"
"2704203","LIMOEIRO DE ANADIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2600708","ALIANÇA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2503803","CALDAS BRANDÃO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1502202","CAPANEMA - PA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","400000","400000"
"3304409","RIO CLARO - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","500000","500000"
"2704302","MACEIÓ","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2608404","JUREMA - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3171402","VIEIRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3537800","PIEDADE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2911253","GAVIÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2921906","MUCUGÊ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305109","SÃO JOÃO DE MERITI","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3204252","PONTO BELO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
