"";"COD6D";"COD7D";"Município";"population.Homens";"icsap_n.Homens";"it_n.Homens";"icsap_prop.Homens";"icsap_rate.Homens";"population.Mulheres";"icsap_n.Mulheres";"it_n.Mulheres";"icsap_prop.Mulheres";"icsap_rate.Mulheres";"icsap_prop_ratio";"icsap_rate_ratio"
"3575";"280390";"2803906";"Malhador (SE)";6081;44;197;0,223350253807107;72,3565203091597;5961;57;268;0,212686567164179;95,6215400100654;0,952255766621438;1,32153314727547
"3577";"280400";"2804003";"Maruim (SE)";8011;20;164;0,121951219512195;24,965672200724;8332;26;234;0,111111111111111;31,2049927988478;0,911111111111111;1,24991598655785
"3579";"280410";"2804102";"Moita Bonita (SE)";5462;14;140;0,1;25,6316367630904;5539;26;175;0,148571428571429;46,9398808449179;1,48571428571429;1,83132592267815
"3581";"280420";"2804201";"Monte Alegre de Sergipe (SE)";6900;19;106;0,179245283018868;27,536231884058;6727;18;129;0,13953488372093;26,7578415341162;0,778457772337821;0,971732139923169
"3583";"280430";"2804300";"Muribeca (SE)";3685;33;115;0,28695652173913;89,5522388059701;3659;39;134;0,291044776119403;106,586499043454;1,01424694708277;1,19021590598524
"3585";"280440";"2804409";"Neópolis (SE)";9233;91;314;0,289808917197452;98,5595147839272;9273;97;277;0,350180505415162;104,604766526475;1,20831515055342;1,06133605421862
"3587";"280445";"2804458";"Nossa Senhora Aparecida (SE)";4257;10;88;0,113636363636364;23,4907211651398;4251;9;73;0,123287671232877;21,1714890613973;1,08493150684932;0,901270289343684
"3589";"280450";"2804508";"Nossa Senhora da Glória (SE)";16076;59;326;0,180981595092025;36,7006718089077;16421;58;372;0,155913978494624;35,3206260276475;0,86149079642792;0,96239726105163
"3591";"280460";"2804607";"Nossa Senhora das Dores (SE)";12127;36;297;0,121212121212121;29,6858250185536;12453;36;351;0,102564102564103;28,9086966995905;0,846153846153846;0,973821569099815
"3593";"280470";"2804706";"Nossa Senhora de Lourdes (SE)";3151;9;75;0,12;28,5623611551888;3087;5;77;0,0649350649350649;16,1969549724652;0,541125541125541;0,567073390202642
"3595";"280480";"2804805";"Nossa Senhora do Socorro (SE)";78287;329;2203;0,149341806627326;42,024857255994;82540;366;2984;0,122654155495979;44,3421371456264;0,821298190144805;1,05514069626737
"3597";"280490";"2804904";"Pacatuba (SE)";6687;37;167;0,221556886227545;55,3312397188575;6450;35;167;0,209580838323353;54,2635658914729;0,945945945945946;0,980703959773727
"3599";"280500";"2805000";"Pedra Mole (SE)";1496;1;48;0,0208333333333333;6,68449197860962;1478;8;52;0,153846153846154;54,127198917456;7,38461538461539;8,09742895805142
"3601";"280510";"2805109";"Pedrinhas (SE)";4356;14;104;0,134615384615385;32,139577594123;4477;10;117;0,0854700854700855;22,3363859727496;0,634920634920635;0,694980694980695
"3603";"280520";"2805208";"Pinhão (SE)";2926;13;89;0,146067415730337;44,4292549555707;3047;13;92;0,141304347826087;42,6649163111257;0,967391304347826;0,96028880866426
"3605";"280530";"2805307";"Pirambu (SE)";4213;22;84;0,261904761904762;52,2193211488251;4156;5;118;0,0423728813559322;12,0307988450433;0,161787365177196;0,230389797882579
"3607";"280540";"2805406";"Poço Redondo (SE)";15767;40;224;0,178571428571429;25,3694425065009;15113;24;201;0,119402985074627;15,8803678951896;0,66865671641791;0,625964401508635
"3609";"280550";"2805505";"Poço Verde (SE)";10866;29;242;0,119834710743802;26,6887539112829;11117;42;255;0,164705882352941;37,7799766123954;1,37444219066937;1,41557664093203
"3611";"280560";"2805604";"Porto da Folha (SE)";13883;29;191;0,151832460732984;20,8888568753151;13263;18;201;0,0895522388059701;13,5715901379778;0,589809572825527;0,649704778915677
"3613";"280570";"2805703";"Propriá (SE)";13846;26;313;0,0830670926517572;18,7779864220714;14605;28;355;0,0788732394366197;19,1715166039028;0,949512459371614;1,02095699576015
"3615";"280580";"2805802";"Riachão do Dantas (SE)";9736;32;186;0,172043010752688;32,8677074774034;9650;33;192;0,171875;34,1968911917098;0,9990234375;1,04044041450777
"3617";"280590";"2805901";"Riachuelo (SE)";4554;329;634;0,518927444794953;722,441809398331;4801;418;710;0,588732394366197;870,651947510935;1,13451774476647;1,20515166229933
"3619";"280600";"2806008";"Ribeirópolis (SE)";8492;34;236;0,144067796610169;40,0376825247292;8681;21;251;0,0836653386454183;24,1907614330146;0,580735880009374;0,604199841438707
"3621";"280610";"2806107";"Rosário do Catete (SE)";4439;10;100;0,1;22,5275963054742;4782;14;134;0,104477611940299;29,2764533667921;1,04477611940298;1,2995817649519
"3623";"280620";"2806206";"Salgado (SE)";9658;35;212;0,165094339622642;36,2393870366536;9707;43;279;0,154121863799283;44,29792932935;0,933538146441372;1,22236971846532
"3625";"280630";"2806305";"Santa Luzia do Itanhy (SE)";6654;49;219;0,223744292237443;73,6399158400962;6315;44;217;0,202764976958525;69,6753760886778;0,906235305181981;0,946163168355228
"3627";"280640";"2806404";"Santana do São Francisco (SE)";3537;30;88;0,340909090909091;84,8176420695505;3501;25;96;0,260416666666667;71,4081690945444;0,763888888888889;0,841902313624679
"3629";"280650";"2806503";"Santa Rosa de Lima (SE)";1887;41;91;0,450549450549451;217,276099629041;1862;40;95;0,421052631578947;214,822771213749;0,934531450577664;0,988708705561814
"3631";"280660";"2806602";"Santo Amaro das Brotas (SE)";5612;23;152;0,151315789473684;40,983606557377;5798;7;158;0,0443037974683544;12,0731286650569;0,292790313703908;0,294584339427389
"3633";"280670";"2806701";"São Cristóvão (SE)";38399;141;1069;0,131898971000935;36,7197062423501;40465;133;1255;0,10597609561753;32,8679105399728;0,80346415755418;0,89510276370526
"3635";"280680";"2806800";"São Domingos (SE)";5091;20;168;0,119047619047619;39,2850127676291;5180;27;166;0,162650602409639;52,1235521235521;1,36626506024096;1,32680501930502
"3637";"280690";"2806909";"São Francisco (SE)";1708;1;32;0,03125;5,85480093676815;1685;3;35;0,0857142857142857;17,8041543026706;2,74285714285714;3,04094955489614
"3639";"280700";"2807006";"São Miguel do Aleixo (SE)";1840;6;33;0,181818181818182;32,6086956521739;1858;5;65;0,0769230769230769;26,9106566200215;0,423076923076923;0,825260136347327
"3641";"280710";"2807105";"Simão Dias (SE)";18888;76;388;0,195876288659794;40,2371876323592;19814;68;411;0,165450121654501;34,3191682648632;0,844666410551927;0,852921644982548
"3643";"280720";"2807204";"Siriri (SE)";3989;23;103;0,223300970873786;57,6585610428679;4015;16;116;0,137931034482759;39,8505603985056;0,617691154422789;0,691147327954951
"3645";"280730";"2807303";"Telha (SE)";1476;3;39;0,0769230769230769;20,3252032520325;1481;3;59;0,0508474576271186;20,2565833896016;0,661016949152542;0,9966239027684
"3647";"280740";"2807402";"Tobias Barreto (SE)";23459;218;686;0,317784256559767;92,928087301249;24581;215;729;0,294924554183813;87,4659289695293;0,928065340229798;0,94122166408082
"3649";"280750";"2807501";"Tomar do Geru (SE)";6536;19;140;0,135714285714286;29,0697674418605;6319;33;193;0,170984455958549;52,2234530780187;1,25988546495773;1,79648678588384
"3651";"280760";"2807600";"Umbaúba (SE)";11000;55;290;0,189655172413793;50;11434;40;383;0,10443864229765;34,9833828931258;0,550676477569428;0,699667657862515
"3653";"290010";"2900108";"Abaíra (BA)";4082;17;93;0,182795698924731;41,6462518373346;4234;16;91;0,175824175824176;37,7893245158243;0,961861667744021;0,907388368668204
"3655";"290020";"2900207";"Abaré (BA)";8564;156;366;0,426229508196721;182,157870154134;8500;225;547;0,411334552102377;264,705882352941;0,965054141470961;1,45316742081448
"3657";"290030";"2900306";"Acajutiba (BA)";7208;26;165;0,157575757575758;36,0710321864595;7445;35;174;0,201149425287356;47,0114170584285;1,27652519893899;1,30330113137366
"3659";"290035";"2900355";"Adustina (BA)";7907;26;143;0,181818181818182;32,8822562286582;7795;45;208;0,216346153846154;57,7293136626042;1,18990384615385;1,75563724280851
"3661";"290040";"2900405";"Água Fria (BA)";7903;68;185;0,367567567567568;86,0432747058079;7828;50;210;0,238095238095238;63,8732754215636;0,647759103641457;0,742338964200908
"3663";"290050";"2900504";"Érico Cardoso (BA)";5422;51;175;0,291428571428571;94,0612320177056;5437;57;227;0,251101321585903;104,837226411624;0,861622181912413;1,11456361098789
"3665";"290060";"2900603";"Aiquara (BA)";2351;163;252;0,646825396825397;693,32199064228;2251;213;329;0,64741641337386;946,246112838738;1,00091371883566;1,36480037502078
"3667";"290070";"2900702";"Alagoinhas (BA)";67212;654;2364;0,276649746192893;97,3040528477058;74737;645;3157;0,204307887234716;86,3026345718988;0,738507408903471;0,886937717866431
"3669";"290080";"2900801";"Alcobaça (BA)";10815;270;759;0,355731225296443;249,653259361997;10456;325;824;0,394417475728155;310,826319816373;1,10875134843581;1,24503209215336
"3671";"290090";"2900900";"Almadina (BA)";3200;30;105;0,285714285714286;93,75;3157;12;140;0,0857142857142857;38,0107697180868;0,3;0,405448210326259
"3673";"290100";"2901007";"Amargosa (BA)";16647;215;808;0,266089108910891;129,152399831802;17704;211;862;0,244779582366589;119,182105738816;0,919915825824206;0,922802099643754
"3675";"290110";"2901106";"Amélia Rodrigues (BA)";12283;80;333;0,24024024024024;65,1306684034845;12907;87;585;0,148717948717949;67,4052839544433;0,619038461538462;1,03492387851553
"3677";"290115";"2901155";"América Dourada (BA)";8073;283;489;0,578732106339468;350,551220116437;7888;290;583;0,497427101200686;367,647058823529;0,859511846244295;1,04876844730825
"3679";"290120";"2901205";"Anagé (BA)";12892;207;481;0,43035343035343;160,564691281415;12624;284;708;0,401129943502825;224,968314321926;0,932094216545211;1,40110700881076
"3681";"290130";"2901304";"Andaraí (BA)";7181;123;267;0,460674157303371;171,285336304136;6779;112;283;0,395759717314488;165,216108570586;0,8590881668534;0,964566565565346
"3683";"290135";"2901353";"Andorinha (BA)";7328;59;204;0,28921568627451;80,5131004366812;7086;32;218;0,146788990825688;45,1594693762348;0,507541595397294;0,56089591794754
"3685";"290140";"2901403";"Angical (BA)";7460;36;135;0,266666666666667;48,2573726541555;6613;31;130;0,238461538461538;46,8773627703009;0,894230769230769;0,971403128517902
"3687";"290150";"2901502";"Anguera (BA)";5083;16;87;0,183908045977011;31,4774739327169;5159;15;160;0,09375;29,0754022097306;0,509765625;0,923689183950378
"3689";"290160";"2901601";"Antas (BA)";8581;324;660;0,490909090909091;377,578370819252;8491;478;918;0,520697167755991;562,949004828642;1,06067941579924;1,49094611433166
"3691";"290170";"2901700";"Antônio Cardoso (BA)";5734;38;165;0,23030303030303;66,2713637949076;5820;27;250;0,108;46,3917525773196;0,468947368421053;0,70002712967987
"3693";"290180";"2901809";"Antônio Gonçalves (BA)";5573;53;185;0,286486486486487;95,1013816615826;5442;72;217;0,331797235023041;132,304299889746;1,15816015998609;1,39119219487841
"3695";"290190";"2901908";"Aporá (BA)";8961;29;192;0,151041666666667;32,3624595469256;8770;29;210;0,138095238095238;33,0672748004561;0,914285714285714;1,02177879133409
"3697";"290195";"2901957";"Apuarema (BA)";3794;66;220;0,3;173,958882445967;3665;70;236;0,296610169491525;190,995907230559;0,988700564971751;1,09793707883749
"3699";"290200";"2902005";"Aracatu (BA)";7052;202;452;0,446902654867257;286,44356211004;6691;231;496;0,465725806451613;345,239874458227;1,04211913126797;1,20526316568288
"3701";"290205";"2902054";"Araçás (BA)";5828;83;236;0,351694915254237;142,415923129719;5733;53;222;0,238738738738739;92,4472353043782;0,678823401714968;0,649135526932429
"3703";"290210";"2902104";"Araci (BA)";25940;358;1070;0,334579439252336;138,010794140324;25711;460;1342;0,342771982116244;178,911749834701;1,02448609179995;1,29636055606485
"3705";"290220";"2902203";"Aramari (BA)";4999;31;113;0,274336283185841;62,0124024804961;5037;28;162;0,172839506172839;55,5886440341473;0,630027877339705;0,896411714602266
"3707";"290225";"2902252";"Arataca (BA)";5502;159;307;0,517915309446254;288,985823336968;4890;130;271;0,47970479704797;265,848670756646;0,926222469771868;0,919936721071112
"3709";"290230";"2902302";"Aratuípe (BA)";4376;73;196;0,372448979591837;166,819012797075;4223;68;216;0,314814814814815;161,022969452996;0,845256215119229;0,965255499077135
"3711";"290240";"2902401";"Aurelino Leal (BA)";6833;200;529;0,378071833648393;292,697204741695;6762;216;702;0,307692307692308;319,432120674357;0,813846153846154;1,09133984028394
"3713";"290250";"2902500";"Baianópolis (BA)";7162;249;541;0,460258780036969;347,668249092432;6688;296;583;0,507718696397942;442,583732057416;1,10311572189272;1,27300589919487
"3715";"290260";"2902609";"Baixa Grande (BA)";9966;262;555;0,472072072072072;262,893839052779;10094;271;622;0,435691318327974;268,476322567862;0,922933899511548;1,0212347445463
"3717";"290265";"2902658";"Banzaê (BA)";5993;28;111;0,252252252252252;46,7211747038211;5821;36;132;0,272727272727273;61,845043806906;1,08116883116883;1,32370481262424
"3719";"290270";"2902708";"Barra (BA)";25160;584;1495;0,390635451505017;232,114467408585;24165;575;1843;0,311991318502442;237,947444651355;0,79867640609786;1,02512974442262
"3721";"290280";"2902807";"Barra da Estiva (BA)";10648;337;841;0,400713436385256;316,49135987979;10539;452;1217;0,371405094494659;428,883195749122;0,926859597833852;1,35511818051533
"3723";"290290";"2902906";"Barra do Choça (BA)";17553;198;822;0,240875912408759;112,801230558879;17235;170;764;0,222513089005236;98,6364955033362;0,923766460415675;0,874427477560637
"3725";"290300";"2903003";"Barra do Mendes (BA)";7012;281;413;0,680387409200969;400,741585852824;6975;323;473;0,682875264270613;463,082437275986;1,003656527202;1,15556371892499
"3727";"290310";"2903102";"Barra do Rocha (BA)";3337;44;124;0,354838709677419;131,854959544501;2976;59;169;0,349112426035503;198,252688172043;0,983862291554599;1,50356641006843
"3729";"290320";"2903201";"Barreiras (BA)";67913;1826;4199;0,43486544415337;268,873411570686;69514;1938;4544;0,426496478873239;278,792761170412;0,980755046434136;1,03689226666847
"3731";"290323";"2903235";"Barro Alto (BA)";6909;186;388;0,479381443298969;269,214068606166;6703;245;504;0,486111111111111;365,507981500821;1,01403823178017;1,35768529257482
"3733";"290327";"2903276";"Barrocas (BA)";7218;163;317;0,514195583596215;225,824328068717;6973;199;477;0,417190775681342;285,386490750036;0,811346477858806;1,26375441118635
"3735";"290330";"2903300";"Barro Preto (BA)";3306;105;188;0,558510638297872;317,604355716878;3147;129;245;0,526530612244898;409,914204003813;0,942740524781341;1,29064415089201
"3737";"290340";"2903409";"Belmonte (BA)";11159;239;610;0,391803278688525;214,176897571467;10639;210;612;0,343137254901961;197,386972459818;0,875789646402494;0,921607207397115
"3739";"290350";"2903508";"Belo Campo (BA)";8120;86;299;0,287625418060201;105,911330049261;7901;92;346;0,265895953757225;116,440956840906;0,924452211318726;1,09941926691646
"3741";"290360";"2903607";"Biritinga (BA)";7553;66;197;0,33502538071066;87,3824970210512;7283;106;260;0,407692307692308;145,544418508856;1,21689976689977;1,6656015045415
"3743";"290370";"2903706";"Boa Nova (BA)";7824;93;305;0,304918032786885;118,865030674847;7587;101;308;0,327922077922078;133,122446289706;1,07544337383047;1,11994625781791
"3745";"290380";"2903805";"Boa Vista do Tupim (BA)";9134;150;339;0,442477876106195;164,221589664988;8857;157;459;0,342047930283224;177,260923563283;0,773028322440087;1,07940085055135
"3747";"290390";"2903904";"Bom Jesus da Lapa (BA)";31676;228;683;0,333821376281113;71,9787852001515;31804;245;1133;0,216240070609003;77,0343353037354;0,647771790464688;1,07023666889523
"3749";"290395";"2903953";"Bom Jesus da Serra (BA)";5191;119;292;0,407534246575342;229,242920439222;4922;118;295;0,4;239,739943112556;0,981512605042017;1,04578995352712
"3751";"290400";"2904001";"Boninal (BA)";6702;189;377;0,50132625994695;282,005371530886;6993;239;455;0,525274725274725;341,770341770342;1,04777021919879;1,21192848176975
"3753";"290405";"2904050";"Bonito (BA)";7521;53;161;0,329192546583851;70,4693524797234;7313;50;229;0,218340611353712;68,3713934089977;0,663261102414106;0,970228773262399
"3755";"290410";"2904100";"Boquira (BA)";10856;378;659;0,573596358118361;348,194546794399;11181;431;751;0,573901464713715;385,47535998569;1,00053191864111;1,10706891746155
"3757";"290420";"2904209";"Botuporã (BA)";5608;270;566;0,477031802120141;481,455064194009;5546;341;648;0,526234567901235;614,857554994591;1,10314357567444;1,2770819142258
"3759";"290430";"2904308";"Brejões (BA)";7114;298;452;0,65929203539823;418,892324992972;7168;304;462;0,658008658008658;424,107142857143;0,998053400737965;1,01244906519655
"3761";"290440";"2904407";"Brejolândia (BA)";5798;83;184;0,451086956521739;143,152811314246;5279;119;253;0,470355731225296;225,421481341163;1,04271631982475;1,57469126363381
"3763";"290450";"2904506";"Brotas de Macaúbas (BA)";5472;40;116;0,344827586206897;73,0994152046784;5245;57;127;0,448818897637795;108,674928503337;1,30157480314961;1,48667302192564
"3765";"290460";"2904605";"Brumado (BA)";31747;477;1768;0,269796380090498;150,25041736227;32855;630;2025;0,311111111111111;191,751635976259;1,15313300722106;1,27621366610866
"3767";"290470";"2904704";"Buerarema (BA)";9307;371;769;0,482444733420026;398,624691092726;9298;263;639;0,411580594679186;282,856528285653;0,853114494092437;0,709581053572661
"3769";"290475";"2904753";"Buritirama (BA)";10202;30;125;0,24;29,40599882376;9398;27;246;0,109756097560976;28,7295169184933;0,457317073170732;0,976995105341562
"3771";"290480";"2904803";"Caatiba (BA)";5992;218;411;0,530413625304136;363,818424566088;5428;239;450;0,531111111111111;440,309506263817;1,00131498470948;1,21024521171229
"3773";"290485";"2904852";"Cabaceiras do Paraguaçu (BA)";8549;33;287;0,114982578397213;38,60100596561;8778;56;410;0,136585365853659;63,7958532695375;1,18787878787879;1,65269924121599
